c6a.16xlarge, mpi, 64, 64, 64, 24, 22.7958, 2, 64, 786432, 2207935.145947938
c6a.16xlarge, mpi, 64, 64, 64, 22, 20.5042, 1, 32, 786432, 1227349.7137171896
c6a.16xlarge, kokkos, 64, 64, 64, 22, 19.9586, 64, 1024, 786432, 40348840.49983466
c6a.16xlarge, kokkos, 64, 64, 64, 15, 13.6734, 32, 512, 786432, 29447919.61033832
c6a.16xlarge, kokkos, 64, 64, 64, 12, 11.4983, 16, 256, 786432, 17509248.497603994
c6a.16xlarge, kokkos, 64, 64, 64, 13, 10.856, 8, 128, 786432, 9272595.43109801
c6a.16xlarge, kokkos, 64, 64, 64, 12, 10.3138, 4, 64, 786432, 4880029.475072233
c6a.16xlarge, kokkos, 64, 64, 64, 14, 10.4973, 2, 32, 786432, 2397361.607270441
c6a.16xlarge, kokkos, 64, 64, 64, 17, 10.2856, 1, 16, 786432, 1223352.2594695496
c6a.16xlarge, omp, 96, 96, 96, 34, 20.8579, 64, 64, 2654208, 8144123.425656466
c6a.16xlarge, omp, 96, 96, 96, 18, 10.3032, 32, 32, 2654208, 8243522.012578616
c6a.16xlarge, omp, 96, 96, 96, 22, 17.8725, 16, 64, 2654208, 9504507.595467899
c6a.16xlarge, omp, 96, 96, 96, 15, 11.4356, 8, 32, 2654208, 7427214.662982265
c6a.16xlarge, omp, 96, 96, 96, 23, 20.0327, 4, 32, 2654208, 4239800.725813296
c6a.16xlarge, omp, 96, 96, 96, 20, 15.951, 2, 16, 2654208, 2662361.482038744
c6a.16xlarge, omp, 96, 96, 96, 20, 14.5838, 1, 8, 2654208, 1455976.0830510566
c6a.16xlarge, mpi, 96, 96, 96, 12, 11.0069, 64, 128, 2654208, 30865968.074571405
c6a.16xlarge, mpi, 96, 96, 96, 15, 14.3226, 32, 128, 2654208, 23720457.45884127
c6a.16xlarge, mpi, 96, 96, 96, 11, 10.6367, 16, 64, 2654208, 15970114.039128678
c6a.16xlarge, mpi, 96, 96, 96, 22, 20.8045, 8, 64, 2654208, 8165027.373885457
c6a.16xlarge, mpi, 96, 96, 96, 19, 18.0592, 4, 32, 2654208, 4703123.947904669
c6a.16xlarge, mpi, 96, 96, 96, 20, 16.9804, 2, 16, 2654208, 2500961.579232527
c6a.16xlarge, mpi, 96, 96, 96, 22, 16.2991, 1, 8, 2654208, 1302750.7040266027
